/memory X,/memory Y
2.510212578488081e-05,0.9999850419974594
2.510335789698146e-05,0.9999850419313682
2.510582212118277e-05,0.9999850418307656
2.511075056958538e-05,0.9999850415981684
2.512060746639061e-05,0.9999850411642736
2.514032126000107e-05,0.9999850402652302
2.517974884722198e-05,0.9999850384983738
2.52586040216638e-05,0.9999850349334437
2.541631437054744e-05,0.9999850278347996
2.573173506831473e-05,0.9999850136063173
2.63625764638493e-05,0.9999849851806235
2.762425925491844e-05,0.9999849282982783
3e-05,0.9999848212200739
3.00125e-05,0.9999848206514287
3.001558376761853e-05,0.9999848205124233
3.001712565142779e-05,0.9999848204429241
3.001887630487361e-05,0.9999848203640103
3.001989880755891e-05,0.9999848203179224
3.002077322884004e-05,0.9999848202785048
3.002171409505161e-05,0.9999848202360967
3.00224924808077e-05,0.9999848202010082
3.002317491898099e-05,0.9999848201702493
3.002402573763651e-05,0.9999848201318959
3.002473114352823e-05,0.9999848201001016
3.002555923074726e-05,0.9999848200627731
3.00263361369379e-05,0.9999848200277555
3.002729387293741e-05,0.9999848199845828
3.002817014078724e-05,0.9999848199450864
3.002912503095161e-05,0.9999848199020419
3.003078376366986e-05,0.9999848198272754
3.003241964215023e-05,0.9999848197535355
3.003569139911098e-05,0.9999848196060608
3.003876087827172e-05,0.9999848194677001
3.004003883427185e-05,0.9999848194100976
3.004259474627213e-05,0.9999848192948863
3.004629737313607e-05,0.9999848191279901
3.005000000000001e-05,0.9999848189610901
3.005097623421124e-05,0.9999848189170867
3.005265254825968e-05,0.9999848188415259
3.005418113768448e-05,0.999984818772624
3.005723831653406e-05,0.9999848186348199
3.005836969091029e-05,0.9999848185838227
3.006063243966275e-05,0.9999848184818277
3.006515793716768e-05,0.999984818277838
3.007420893217752e-05,0.999984817869859
3.007799814682299e-05,0.9999848176990579
3.008557657611392e-05,0.9999848173574553
3.01007334346958e-05,0.9999848166742509
3.013104715185955e-05,0.9999848153078416
3.019167458618705e-05,0.9999848125750238
3.031292945484204e-05,0.9999848071093901
3.055543919215204e-05,0.9999847961781325
3.104045866677204e-05,0.9999847743156536
3.201049761601203e-05,0.9999847305908438
3.353024880800602e-05,0.9999846620879774
3.505e-05,0.9999845935855939
3.506250000000001e-05,0.9999845930221616
3.506558376761853e-05,0.999984592883162
3.507175130285558e-05,0.9999845926051631
3.507296205142737e-05,0.9999845925505892
3.507427137190687e-05,0.9999845924915727
3.507505500442599e-05,0.9999845924562506
3.507593846622019e-05,0.9999845924164288
3.507691318385521e-05,0.9999845923724939
3.507796259834269e-05,0.999984592325192
3.507877413852071e-05,0.9999845922886121
3.507963550843478e-05,0.9999845922497863
3.508030867933351e-05,0.9999845922194434
3.508105454529634e-05,0.9999845921858236
3.508180267295006e-05,0.9999845921521022
3.508267692785539e-05,0.9999845921126953
3.508390844730808e-05,0.9999845920571853
3.508529013259305e-05,0.9999845919949061
3.508785386952334e-05,0.999984591879347
3.509022810401324e-05,0.9999845917723293
3.509102201605995e-05,0.9999845917365441
3.509260984015337e-05,0.9999845916649731
3.509578548834023e-05,0.9999845915218322
3.509789274417011e-05,0.9999845914268486
3.510000000000001e-05,0.9999845913318649
3.510104154762927e-05,0.9999845912849173
3.510229895074846e-05,0.9999845912282406
3.510348456314904e-05,0.9999845911747997
3.510585578795019e-05,0.9999845910679176
3.511059823755248e-05,0.999984590854154
3.512008313675707e-05,0.9999845904266261
3.513905293516625e-05,0.9999845895715709
3.517699253198461e-05,0.9999845878614607
3.525287172562133e-05,0.9999845844412409
3.540463011289477e-05,0.9999845776008047
3.570814688744164e-05,0.9999845639199464
3.631518043653539e-05,0.999984536558288
3.752924753472289e-05,0.9999844818352027
3.886462376736145e-05,0.9999844216445624
4.02e-05,0.9999843614542949
4.025e-05,0.9999177081592596
4.031002010699396e-05,0.9997896033963972
4.033251508024547e-05,0.9986890597181342
4.034095069521478e-05,0.9964403287902013
4.035782192515341e-05,0.9646112608788632
4.037318762884452e-05,0.8992102722194476
4.037653917523896e-05,0.8819951919833009
4.038324226802782e-05,0.8480843888376576
4.039162113401391e-05,0.8061025599774868
4.04e-05,0.7641904964720094
4.040418943299304e-05,0.7514126634959613
4.04102958156296e-05,0.7368044889203166
4.04161728739297e-05,0.7280694288576776
4.042792699052991e-05,0.7161953767196345
4.044075740208242e-05,0.7075764720188944
4.046226716308043e-05,0.697462693334471
4.049160077432981e-05,0.6880259109931213
4.0536967209303e-05,0.6779822753153998
4.060109513016044e-05,0.6682892799895677
4.069603925831196e-05,0.658435057222908
4.083304840891937e-05,0.6486855182620223
4.103430739909797e-05,0.6388507567125691
4.132692380691099e-05,0.629039084299909
4.175468964504122e-05,0.6191878755716526
4.237780006123976e-05,0.6093286352422487
4.328740616928884e-05,0.5994300737772718
4.461360108672539e-05,0.5894946413659478
4.654844994850044e-05,0.5795007642585602
4.936979786244994e-05,0.569434645517249
5.256979786244995e-05,0.5612852846829194
5.576979786244995e-05,0.5550226908121539
5.788489893122498e-05,0.5515499452704518
6.000000000000001e-05,0.5484545241277764
6.005348242629181e-05,0.5485355181670144
6.011625802016257e-05,0.548619128099617
6.020000000000001e-05,0.5487144589243313
6.021137241611912e-05,0.5487144808879805
6.023373654178232e-05,0.548714524362646
6.025503680668668e-05,0.5487145657693481
6.029763733649541e-05,0.5487146485825191
6.038283839611286e-05,0.5487148142090363
6.055324051534777e-05,0.5487151454616613
6.089404475381757e-05,0.5487158079663836
6.157565323075718e-05,0.5487171329726082
6.293887018463641e-05,0.5487197829732856
6.566530409239486e-05,0.5487250829264466
6.886530409239486e-05,0.5487313033699533
7.206530409239486e-05,0.5487375237252017
7.526530409239485e-05,0.5487437439924886
7.773265204619742e-05,0.548748540045875
8.020000000000001e-05,0.5487533360470285
8.025740714647018e-05,0.5486897174206697
8.032321747654693e-05,0.5486069970150194
8.040000000000002e-05,0.5484402960576377
8.041088960985925e-05,0.5484252306463442
8.04326162035554e-05,0.5483951879354774
8.045285919585838e-05,0.5483672247479612
8.049334518046432e-05,0.5483113793129972
8.057431714967621e-05,0.5482000105814626
8.073626108809999e-05,0.5479785488516205
8.106014896494754e-05,0.547540628342567
8.170792471864265e-05,0.5466840383997688
8.300347622603287e-05,0.5450423365660849
8.559457924081331e-05,0.5420079011802651
8.87945792408133e-05,0.5386438950359597
9.19945792408133e-05,0.5356217011603388
9.51945792408133e-05,0.5328749352381353
9.759728962040666e-05,0.5309647563427347
0.0001,0.5291659725209252
0.0001000567073099034,0.5292508862121894
0.0001001219816955183,0.5293361532358135
0.0001002,0.529423865706928
0.0001002109768918164,0.5294238878412072
0.0001002328194257151,0.5294239321706484
0.0001002532525522911,0.5294239736397989
0.0001002941188054433,0.5294240565778592
0.0001003758513117475,0.5294242224541643
0.000100539316324356,0.5294245542063647
0.0001008662463495729,0.5294252177102716
0.0001015201064000067,0.5294265447149651
0.0001028278265008744,0.5294291987130157
0.0001054432667026098,0.5294345066626254
0.0001086432667026098,0.5294410008733293
0.0001118432667026098,0.5294474949915455
0.0001150432667026098,0.5294539890175809
0.0001176216333513049,0.5294592214440685
0.0001202,0.5294644538107658
0.0001202585896497941,0.5293998755629902
0.0001203253006364322,0.5293164508269519
0.0001204,0.5291794670716227
0.0001204107408729851,0.5291716576499522
0.0001204322226189554,0.5291560424191009
0.0001204521397406682,0.5291415715106303
0.000120491973984094,0.5291126498295539
0.0001205716424709455,0.5290548868096984
0.0001207309794446484,0.52893968054764
0.0001210496533920544,0.5287105345526426
0.0001216870012868662,0.5282572105554085
0.0001229616970764899,0.52736968754826
0.0001255110886557374,0.5256657100169333
0.0001287110886557374,0.5236483615906797
0.0001319110886557374,0.5217506648184705
0.0001351110886557374,0.5199581472037187
0.0001375555443278687,0.5186524693949993
0.00014,0.5173965409823272
0.00014005716026971,0.5174816739213489
0.0001401227817881221,0.5175668007436812
0.0001402,0.5176531968776449
0.0001402109204617078,0.5176532194693882
0.0001402326880724513,0.5176532647867865
0.0001402529982213696,0.5176533070700404
0.000140293618519206,0.5176533916363069
0.0001403748591148789,0.517653560769024
0.0001405373403062248,0.5176538990340444
0.0001408623026889164,0.5176545755635803
0.0001415122274542998,0.5176559286194835
0.0001428120769850664,0.5176586347197674
0.0001454117760465998,0.5176640468730932
0.0001486117760465997,0.51767070867007
0.0001518117760465997,0.5176773703719227
0.0001550117760465997,0.51768403197896
0.0001575058880232999,0.5176892240360607
0.00016,0.5176944160356246
